I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-97, 156, 253, -29, -175, 204, 39, -19, 9, -68, -19, 19, 
-97, 156, 253, -29, -175, 204, 39, -14, 9, -63, -19, 19, 
-97, 156, 253, -29, -175, 204, 39, -9, 9, -58, -19, 19, 
-97, 156, 253, -29, -175, 204, 43, -4, 14, -58, -19, 19, 
-97, 156, 253, -29, -175, 204, 48, 0, 19, -58, -19, 19, 
-92, 156, 248, -31, -170, 202, 48, 4, 24, -58, -19, 19, 
-87, 156, 244, -34, -165, 200, 48, 9, 29, -58, -19, 19, 
-87, 156, 244, -34, -165, 200, 53, 14, 29, -58, -19, 14, 
-87, 156, 244, -34, -165, 200, 58, 19, 29, -58, -19, 9, 
-87, 156, 244, -34, -165, 200, 58, 24, 39, -53, -24, 9, 
-87, 156, 244, -34, -165, 200, 58, 29, 48, -48, -29, 9, 
-82, 161, 244, -39, -163, 202, 58, 39, 48, -48, -29, 9, 
-78, 165, 244, -43, -161, 204, 58, 48, 48, -48, -29, 9, 
-73, 170, 244, -48, -158, 207, 58, 53, 53, -53, -29, 9, 
-68, 175, 244, -53, -156, 209, 58, 58, 58, -58, -29, 9, 
-63, 175, 239, -56, -151, 207, 63, 73, 63, -58, -34, 9, 
-58, 175, 234, -58, -146, 204, 68, 87, 68, -58, -39, 9, 
-48, 175, 224, -63, -136, 200, 68, 97, 73, -58, -43, 4, 
-39, 175, 214, -68, -126, 195, 68, 107, 78, -58, -48, 0, 
-34, 175, 209, -70, -122, 192, 68, 117, 78, -68, -53, -4, 
-29, 175, 204, -73, -117, 190, 68, 126, 78, -78, -58, -9, 
-24, 170, 195, -73, -109, 183, 68, 136, 73, -82, -63, -9, 
-19, 165, 185, -73, -102, 175, 68, 146, 68, -87, -68, -9, 
-14, 165, 180, -75, -97, 173, 73, 156, 68, -97, -73, -14, 
-9, 165, 175, -78, -92, 170, 78, 165, 68, -107, -78, -19, 
-4, 161, 165, -78, -85, 163, 78, 165, 63, -112, -82, -24, 
0, 156, 156, -78, -78, 156, 78, 165, 58, -117, -87, -29, 
4, 156, 151, -80, -73, 153, 73, 165, 48, -126, -97, -29, 
9, 156, 146, -82, -68, 151, 68, 165, 39, -136, -107, -29, 
9, 151, 141, -80, -65, 146, 68, 161, 24, -146, -107, -34, 
9, 146, 136, -78, -63, 141, 68, 156, 9, -156, -107, -39, 
4, 141, 136, -73, -65, 139, 63, 136, -9, -165, -117, -39, 
0, 136, 136, -68, -68, 136, 58, 117, -29, -175, -126, -39, 
-4, 131, 136, -63, -70, 134, 53, 97, -43, -175, -126, -39, 
-9, 126, 136, -58, -73, 131, 48, 78, -58, -175, -126, -39, 
-9, 122, 131, -56, -70, 126, 48, 63, -58, -170, -117, -39, 
-9, 117, 126, -53, -68, 122, 48, 48, -58, -165, -107, -39, 
-14, 117, 131, -51, -73, 124, 43, 34, -58, -151, -97, -29, 
-19, 117, 136, -48, -78, 126, 39, 19, -58, -136, -87, -19, 
-24, 117, 141, -46, -82, 129, 34, 14, -48, -122, -78, -14, 
-29, 117, 146, -43, -87, 131, 29, 9, -39, -107, -68, -9, 
-29, 117, 146, -43, -87, 131, 29, 4, -29, -92, -58, 0, 
-29, 117, 146, -43, -87, 131, 29, 0, -19, -78, -48, 9, 
-34, 117, 151, -41, -92, 134, 29, -4, -9, -63, -43, 9, 
-39, 117, 156, -39, -97, 136, 29, -9, 0, -48, -39, 9, 
-39, 117, 156, -39, -97, 136, 29, -9, 4, -43, -29, 14, 
-39, 117, 156, -39, -97, 136, 29, -9, 9, -39, -19, 19, 
-39, 117, 156, -39, -97, 136, 29, -14, 14, -29, -19, 19, 
-39, 117, 156, -39, -97, 136, 29, -19, 19, -19, -19, 19, 
-39, 117, 156, -39, -97, 136, 29, -19, 19, -14, -19, 19, 
-39, 117, 156, -39, -97, 136, 29, -19, 19, -9, -19, 19, 
-39, 117, 156, -39, -97, 136, 29, -19, 24, -9, -14, 19, 
-39, 117, 156, -39, -97, 136, 29, -19, 29, -9, -9, 19, 
-39, 117, 156, -39, -97, 136, 29, -19, 29, -4, -9, 19, 
-39, 117, 156, -39, -97, 136, 29, -19, 29, 0, -9, 19, 
-43, 112, 156, -34, -100, 134, 29, -14, 29, 0, -4, 19, 
-48, 107, 156, -29, -102, 131, 29, -9, 29, 0, 0, 19, 
-48, 107, 156, -29, -102, 131, 29, -9, 34, 0, 0, 24, 
-48, 107, 156, -29, -102, 131, 29, -9, 39, 0, 0, 29, 
-39, 107, 146, -34, -92, 126, 29, -9, 39, 4, 0, 29, 
-29, 107, 136, -39, -82, 122, 29, -9, 39, 9, 0, 29, 
