I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6
0,73,73,-36,-36,73,-29,-39,68,78,43,29
0,82,82,-41,-41,82,-34,-39,73,78,48,39
4,92,87,-48,-41,90,-39,-39,78,82,53,43
4,102,97,-53,-46,100,-43,-43,82,87,58,48
9,112,102,-61,-46,107,-48,-48,97,92,63,53
9,126,117,-68,-53,122,-53,-48,102,97,63,53
9,136,126,-73,-58,131,-58,-48,107,102,68,58
14,136,122,-75,-53,129,-63,-53,112,107,68,58
14,146,131,-80,-58,139,-68,-53,107,107,73,53
14,151,136,-82,-61,143,-73,-58,112,107,73,53
19,156,136,-87,-58,146,-82,-63,112,117,78,53
19,161,141,-90,-61,151,-87,-68,112,117,82,58
24,156,131,-90,-53,143,-92,-58,117,107,82,58
24,161,136,-92,-56,148,-102,-58,117,112,82,63
34,165,131,-100,-48,148,-107,-58,122,112,82,63
39,165,126,-102,-43,146,-112,-58,122,112,87,68
34,165,131,-100,-48,148,-117,-58,112,117,87,68
39,170,131,-104,-46,151,-122,-58,107,117,87,68
39,170,131,-104,-46,151,-122,-58,107,117,87,68
43,170,126,-107,-41,148,-117,-58,102,112,87,68
58,170,112,-114,-26,141,-117,-53,102,112,87,68
58,165,107,-112,-24,136,-117,-53,92,112,87,68
63,165,102,-114,-19,134,-117,-53,92,112,87,68
63,165,102,-114,-19,134,-112,-48,87,107,87,68
63,161,97,-112,-17,129,-107,-48,87,102,78,58
63,161,97,-112,-17,129,-102,-43,82,102,78,58
63,156,92,-109,-14,124,-97,-43,78,97,73,58
63,151,87,-107,-12,119,-97,-43,78,92,73,53
63,146,82,-104,-9,114,-92,-39,73,92,73,63
63,141,78,-102,-7,109,-87,-39,68,92,63,63
58,136,78,-97,-9,107,-82,-39,63,87,63,63
53,126,73,-90,-9,100,-78,-39,63,82,58,53
48,117,68,-82,-9,92,-73,-39,68,78,63,53
43,107,63,-75,-9,85,-63,-39,63,78,63,48
34,97,63,-65,-14,80,-58,-39,63,73,58,43
19,87,68,-53,-24,78,-43,-39,58,68,53,39
14,78,63,-46,-24,70,-39,-48,53,73,48,43
9,68,58,-39,-24,63,-29,-43,48,68,43,39
0,58,58,-29,-29,58,-24,-43,43,63,39,34
-9,43,53,-17,-31,48,-19,-43,39,58,34,29
-29,34,63,-2,-46,48,-4,-39,34,53,29,14
-39,24,63,7,-51,43,4,-39,29,48,24,9
-43,14,58,14,-51,36,9,-39,29,43,19,4
-53,4,58,24,-56,31,14,-39,24,39,14,-9
-53,-4,48,29,-51,21,19,-34,19,34,4,-9
-58,-19,39,39,-48,9,24,-34,14,29,0,-14
-63,-29,34,46,-48,2,29,-29,9,24,-4,-24
-63,-29,34,46,-48,2,34,-29,4,19,-9,-24
-73,-34,39,53,-56,2,34,-24,-4,14,-19,-24
-73,-34,39,53,-56,2,34,-24,-9,14,-24,-24
-73,-39,34,56,-53,-2,34,-24,-14,9,-29,-29
-78,-39,39,58,-58,0,34,-24,-14,9,-29,-29
-78,-48,29,63,-53,-9,39,-24,-14,4,-29,-29
-78,-48,29,63,-53,-9,39,-24,-14,4,-29,-29
-78,-48,29,63,-53,-9,39,-24,-14,4,-29,-29
-78,-48,29,63,-53,-9,39,-24,-14,4,-29,-29
-73,-48,24,61,-48,-12,39,-24,-14,0,-29,-29
-73,-48,24,61,-48,-12,39,-24,-14,0,-29,-34
-73,-48,24,61,-48,-12,43,-24,-14,0,-29,-34
-73,-48,24,61,-48,-12,43,-24,-14,0,-29,-34
-73,-53,19,63,-46,-17,43,-34,-4,0,-29,-34
-73,-53,19,63,-46,-17,43,-29,-4,0,-29,-34
-73,-53,19,63,-46,-17,43,-29,-4,0,-29,-34
-73,-58,14,65,-43,-21,43,-29,-4,0,-29,-34
-73,-48,24,61,-48,-12,43,-29,-4,0,-19,-34
-73,-48,24,61,-48,-12,43,-29,-4,0,-19,-34
-73,-48,24,61,-48,-12,48,-29,-4,0,-19,-34
-78,-48,29,63,-53,-9,48,-29,-4,0,-19,-34
-78,-58,19,68,-48,-19,48,-19,-4,0,-19,-34
-78,-58,19,68,-48,-19,48,-19,-4,0,-19,-34
-78,-53,24,65,-51,-14,48,-19,-4,0,-19,-34
-78,-53,24,65,-51,-14,48,-19,-4,0,-19,-34
-78,-53,24,65,-51,-14,48,-19,-4,0,-29,-34
-78,-53,24,65,-51,-14,48,-19,-4,0,-29,-34
-78,-53,24,65,-51,-14,48,-19,-4,0,-29,-34
-78,-53,24,65,-51,-14,48,-19,-4,0,-29,-34
-78,-53,24,65,-51,-14,48,-19,-14,0,-24,-34
-78,-53,24,65,-51,-14,48,-19,-14,0,-24,-39
-78,-53,24,65,-51,-14,48,-19,-14,0,-24,-39
-78,-53,24,65,-51,-14,48,-19,-14,0,-24,-39
-78,-43,34,61,-56,-4,48,-19,-4,9,-24,-34
-78,-43,34,61,-56,-4,53,-19,-4,9,-19,-34
-78,-43,34,61,-56,-4,53,-19,4,14,-19,-34
-78,-43,34,61,-56,-4,53,-19,4,14,-19,-34
-87,-43,43,65,-65,0,53,-19,4,24,-9,-34
-82,-43,39,63,-61,-2,63,-19,19,24,-19,-34
-87,-39,48,63,-68,4,58,-29,24,29,0,-24
-102,-29,73,65,-87,21,58,-34,29,29,-4,-24
-112,-19,92,65,-102,36,63,-43,34,29,4,-19
-122,-4,117,63,-119,56,63,-58,53,39,9,-24
-126,19,146,53,-136,82,68,-73,73,58,24,-14
-136,68,204,34,-170,136,53,-97,107,97,58,24
-136,117,253,9,-195,185,39,-126,146,151,97,48
-122,175,297,-26,-209,236,14,-136,209,224,146,82
-107,239,346,-65,-226,292,-24,-156,268,297,190,112
