I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6
146,19,-126,-82,136,-53,78,175,117,68,214,-29
146,19,-126,-82,136,-53,78,175,117,68,214,-29
146,19,-126,-82,136,-53,78,175,117,68,214,-29
146,19,-126,-82,136,-53,78,175,117,68,214,-29
141,4,-136,-73,139,-65,87,175,112,63,204,-34
136,0,-136,-68,136,-68,87,175,107,58,204,-39
131,-4,-136,-63,134,-70,87,175,102,53,204,-43
126,-9,-136,-58,131,-73,87,175,97,48,204,-48
122,-19,-141,-51,131,-80,92,180,107,53,214,-39
117,-29,-146,-43,131,-87,97,185,107,58,214,-39
112,-39,-151,-36,131,-95,102,190,107,63,214,-39
107,-48,-156,-29,131,-102,107,195,107,68,214,-39
97,-58,-156,-19,126,-107,112,195,107,63,200,-43
87,-58,-146,-14,117,-102,117,195,107,58,195,-48
78,-58,-136,-9,107,-97,122,195,107,53,190,-53
68,-58,-126,-4,97,-92,126,195,107,48,185,-58
73,-48,-122,-12,97,-85,122,190,92,43,170,-68
78,-48,-126,-14,102,-87,117,185,87,39,165,-78
82,-48,-131,-17,107,-90,112,180,82,34,161,-87
87,-48,-136,-19,112,-92,107,175,78,29,156,-97
68,-58,-126,-4,97,-92,112,180,82,34,161,-92
58,-68,-126,4,92,-97,117,185,87,39,165,-87
48,-78,-126,14,87,-102,122,190,92,43,170,-82
39,-87,-126,24,82,-107,126,195,97,48,175,-78
39,-97,-136,29,87,-117,126,185,87,43,165,-82
39,-97,-136,29,87,-117,126,185,87,39,156,-87
39,-97,-136,29,87,-117,126,185,87,34,146,-92
39,-97,-136,29,87,-117,126,185,87,29,136,-97
48,-87,-136,19,92,-112,122,185,87,29,136,-97
48,-87,-136,19,92,-112,117,185,87,29,136,-97
48,-87,-136,19,92,-112,112,185,87,29,136,-97
48,-87,-136,19,92,-112,107,185,87,29,136,-97
48,-102,-151,26,100,-126,112,190,97,39,146,-97
48,-107,-156,29,102,-131,117,195,97,39,146,-97
48,-112,-161,31,104,-136,122,200,97,39,146,-97
48,-117,-165,34,107,-141,126,204,97,39,146,-97
48,-97,-146,24,97,-122,136,214,117,78,185,-68
19,-78,-97,29,58,-87,126,204,107,68,175,-68
9,-68,-78,29,43,-73,126,195,107,48,146,-87
9,-78,-87,34,48,-82,146,214,107,48,146,-87
29,-87,-117,29,73,-102,136,224,117,68,165,-68
78,-78,-156,0,117,-117,126,244,126,78,175,-58
117,-68,-185,-24,151,-126,117,273,146,107,204,-39
156,-39,-195,-58,175,-117,117,302,165,146,244,-9
204,0,-204,-102,204,-102,97,302,195,185,283,29
234,48,-185,-141,209,-68,68,283,234,244,351,78
253,87,-165,-170,209,-39,19,244,273,302,419,136
263,136,-126,-200,195,4,-48,195,292,341,468,185
292,195,-97,-244,195,48,-126,126,302,380,517,234
331,234,-97,-283,214,68,-204,58,331,458,595,302
390,302,-87,-346,239,107,-273,19,370,546,712,400
478,419,-58,-448,268,180,-361,-19,390,634,810,497
546,507,-39,-527,292,234,-458,-68,409,712,917,585
595,556,-39,-575,317,258,-546,-117,429,780,1015,683
644,614,-29,-629,336,292,-624,-165,409,829,1083,751
692,653,-39,-673,366,307,-692,-204,370,849,1132,800
732,644,-87,-688,409,278,-751,-234,312,858,1171,849
771,644,-126,-707,448,258,-810,-273,214,810,1180,878
800,644,-156,-722,478,244,-878,-341,78,712,1132,868
810,673,-136,-741,473,268,-966,-439,-68,595,1034,819
829,741,-87,-785,458,326,-1044,-575,-234,439,917,771
819,790,-29,-805,424,380,-1132,-722,-370,283,780,732
800,810,9,-805,395,409,-1220,-849,-468,156,663,673
800,849,48,-824,375,448,-1268,-936,-536,48,575,634
810,878,68,-844,370,473,-1288,-985,-575,0,517,624
790,849,58,-819,366,453,-1268,-1005,-585,-58,458,575
712,751,39,-732,336,395,-1171,-966,-605,-126,370,478
634,644,9,-639,312,326,-1024,-868,-566,-136,331,409
566,546,-19,-556,292,263,-888,-741,-488,-107,312,361
478,409,-68,-444,273,170,-732,-624,-429,-126,234,244
400,292,-107,-346,253,92,-605,-517,-400,-175,136,117
322,244,-78,-283,200,82,-497,-409,-322,-156,107,58
244,234,-9,-239,126,112,-380,-292,-204,-78,136,58
175,224,48,-200,63,136,-263,-175,-107,0,185,78
146,185,39,-165,53,112,-165,-78,-29,58,224,87
117,136,19,-126,48,78,-107,-9,19,68,214,58
68,78,9,-73,29,43,-48,29,29,58,185,19
39,39,0,-39,19,19,0,78,48,58,165,-9
53,29,-24,-41,39,2,9,92,58,43,146,-34
58,19,-39,-39,48,-9,19,97,58,39,136,-48
63,9,-53,-36,58,-21,29,102,58,34,126,-63
68,0,-68,-34,68,-34,39,107,58,29,117,-78
58,-24,-82,-17,70,-53,58,122,63,34,117,-78
58,-39,-97,-9,78,-68,68,136,68,39,117,-78
58,-53,-112,-2,85,-82,78,151,73,43,117,-78
58,-68,-126,4,92,-97,87,165,78,48,117,-78
43,-73,-117,14,80,-95,102,170,87,48,107,-87
39,-78,-117,19,78,-97,107,175,87,48,107,-87
34,-82,-117,24,75,-100,112,180,87,48,107,-87
29,-87,-117,29,73,-102,117,185,87,48,107,-87
39,-102,-141,31,90,-122,107,185,78,39,102,-102
39,-107,-146,34,92,-126,107,185,78,39,97,-107
39,-112,-151,36,95,-131,107,185,78,39,92,-112
39,-117,-156,39,97,-136,107,185,78,39,87,-117
43,-107,-151,31,97,-129,117,195,82,43,97,-112
48,-97,-146,24,97,-122,117,195,87,48,97,-107
53,-87,-141,17,97,-114,117,195,92,53,97,-102
58,-78,-136,9,97,-107,117,195,97,58,97,-97
48,-82,-131,17,90,-107,126,195,87,48,87,-97
48,-87,-136,19,92,-112,126,195,87,48,87,-97
48,-92,-141,21,95,-117,126,195,87,48,87,-97
48,-97,-146,24,97,-122,126,195,87,48,87,-97
39,-97,-136,29,87,-117,136,200,92,63,97,-87
